student_id,date,name,country,sql,excel,maths,python,poo,tableau,data_exploration,data_manipulation,data_viz,data_transformation,data_modelisation,data_deployement,pack_office,result_presentation,moyenne,admis,mention
GMC0001668,2023-06-22,Balo Kossi,Bénin,45.54,64,46,46,41,92,45.54,46.08,46,46,41,64,41,64,50.54600000000001,Oui,passable
GMC0001669,2023-06-22,Diagne Astou,Sénégal,48.38,86,48,15,75,11,48.38,15.08,48,15,75,86,32,86,49.0256,Non,refusée
GMC0001670,2023-06-21,Kouma Koffi,Bénin,19.88,14,20,54,46,31,19.88,54.45,20,54,46,14,56,14,33.6732,Non,refusée
GMC0001671,2023-06-19,Houngbadji Komi,Bénin,1.0,47,1,55,23,76,1.0,55.03,1,55,23,47,99,47,33.8494,Non,refusée
GMC0001672,2023-06-20,El Mahjoub Mohamed,Tunisie,74.36,51,74,78,37,44,74.36,78.3,74,78,37,51,75,51,63.5454,Oui,assez bien
GMC0001673,2023-06-22,Fodha Mohamed,Tunisie,60.38,36,60,47,21,82,60.38,47.02,60,47,21,36,93,36,46.9508,Non,refusée
GMC0001674,2023-06-23,Diabaté Amadou,Côte d'ivoire,93.8,72,94,29,5,37,93.8,28.74,94,29,5,72,35,72,53.7232,Oui,passable
GMC0001675,2023-06-21,Gueye Pape,Sénégal,62.13,7,62,32,38,69,62.13,32.13,62,32,38,7,63,7,39.0956,Non,refusée
GMC0001676,2023-06-23,Diarra Youssouf,Côte d'ivoire,45.73,59,46,83,71,92,45.73,83.26,46,83,71,59,12,59,64.16199999999999,Oui,assez bien
GMC0001677,2023-06-19,Alladaye Gbènè,Bénin,68.72,92,69,80,52,54,68.72,80.46,69,80,52,92,43,92,72.9296,Oui,bien
GMC0001678,2023-06-23,Moukandjo Eto'o,Cameroun,65.74,36,66,60,50,59,65.74,60.06,66,60,50,36,39,36,54.9444,Oui,passable
GMC0001679,2023-06-22,Diakité Mohamed,Côte d'ivoire,70.28,36,70,49,26,46,70.28,49.49,70,49,26,36,24,36,48.5144,Non,refusée
GMC0001680,2023-06-22,Kana Têko,Bénin,100.0,11,100,14,48,47,100.0,14.07,100,14,48,11,90,11,47.4966,Non,refusée
GMC0001681,2023-06-23,Seck Ndongo,Sénégal,55.96,32,56,40,51,32,55.96,40.41,56,40,51,32,23,32,44.3592,Non,refusée
GMC0001682,2023-06-19,Ouertani Mohamed,Tunisie,94.97,21,95,4,55,34,94.97,3.82,95,4,55,21,43,21,44.8424,Non,refusée
GMC0001683,2023-06-21,Diakité Moussa,Côte d'ivoire,9.88,69,10,35,41,49,9.88,35.31,10,35,41,69,4,69,35.277,Non,refusée
GMC0001684,2023-06-23,Gassama Tchuisseu,Cameroun,52.97,49,53,49,83,38,52.97,48.92,53,49,83,49,96,49,56.1784,Oui,passable
GMC0001685,2023-06-20,Agbémé Gbènè,Bénin,69.06,88,69,43,57,70,69.06,43.5,69,43,57,88,14,88,62.676399999999994,Oui,assez bien
GMC0001686,2023-06-20,Coulibaly Cheick,Côte d'ivoire,95.91,29,96,77,100,30,95.91,76.79,96,77,100,29,23,29,73.8196,Oui,bien
GMC0001687,2023-06-20,Tchuisseu Toukam,Cameroun,36.03,76,36,48,87,30,36.03,47.95,36,48,87,76,24,76,55.1162,Oui,passable
GMC0001688,2023-06-19,Diakité Souleymane,Côte d'ivoire,45.42,47,45,53,35,18,45.42,53.47,45,53,35,47,91,47,46.0234,Non,refusée
GMC0001689,2023-06-23,Nko'o Ekwalla,Cameroun,25.27,52,25,57,41,97,25.27,57.37,25,57,41,52,72,52,45.85940000000001,Non,refusée
GMC0001690,2023-06-21,Toukourou Gbènè,Bénin,69.38,37,69,85,56,35,69.38,85.07,69,85,56,37,100,37,64.3558,Oui,assez bien
GMC0001691,2023-06-19,Koné Cheick,Côte d'ivoire,35.17,60,35,34,68,99,35.17,34.44,35,34,68,60,90,60,48.778999999999996,Non,refusée
GMC0001692,2023-06-22,Aboh Kossi,Bénin,80.22,2,80,37,71,63,80.22,36.94,80,37,71,2,21,2,49.087999999999994,Non,refusée
GMC0001693,2023-06-23,Traoré Mamadou,Côte d'ivoire,10.28,62,10,54,26,20,10.28,54.45,10,54,26,62,52,62,36.657199999999996,Non,refusée
GMC0001694,2023-06-19,Drame Ndongo,Sénégal,19.08,53,19,20,69,87,19.08,20.36,19,20,69,53,37,53,37.253,Non,refusée
GMC0001695,2023-06-22,Ben Slimane Mohamed,Tunisie,81.85,71,82,40,52,59,81.85,39.88,82,40,52,71,91,71,62.5404,Oui,assez bien
GMC0001696,2023-06-23,Thiam Awa,Sénégal,51.54,44,52,56,58,62,51.54,55.98,52,56,58,44,1,44,51.838,Oui,passable
GMC0001697,2023-06-22,Sylla Ibrahima,Sénégal,59.7,75,60,44,88,72,59.7,44.47,60,44,88,75,89,75,64.1306,Oui,assez bien
GMC0001698,2023-06-20,Boujelbene Mohamed,Tunisie,3.48,57,3,53,60,42,3.48,53.31,3,53,60,57,48,57,39.529,Non,refusée
GMC0001699,2023-06-19,Badiane Pape,Sénégal,30.46,8,30,49,49,39,30.46,48.95,30,49,49,8,62,8,35.0284,Non,refusée
GMC0001700,2023-06-22,Sylla Cheick,Côte d'ivoire,40.78,26,41,23,32,40,40.78,23.47,41,23,32,26,3,26,30.752799999999997,Non,refusée
GMC0001701,2023-06-19,Aka Kouamé,Côte d'ivoire,78.44,20,78,52,88,1,78.44,51.91,78,52,88,20,87,20,57.8944,Oui,passable
GMC0001702,2023-06-20,Doumbé Tchakounté,Cameroun,47.07,94,47,90,100,14,47.07,89.98,47,90,100,94,10,94,74.9622,Oui,bien
GMC0001703,2023-06-22,Kpatinvoh Akouvi,Bénin,69.37,1,69,37,74,28,69.37,37.06,69,37,74,1,78,1,45.8376,Non,refusée
GMC0001704,2023-06-23,Atchadé Têko,Bénin,54.53,92,55,15,80,12,54.53,14.98,55,15,80,92,26,92,52.9246,Oui,passable
GMC0001705,2023-06-21,Chahed Youssef,Tunisie,27.1,81,27,63,55,52,27.1,63.46,27,63,55,81,29,81,53.531800000000004,Oui,passable
GMC0001706,2023-06-21,Bakayoko Mamadou,Côte d'ivoire,59.88,26,60,66,54,51,59.88,66.41,60,66,54,26,68,26,53.762,Oui,passable
GMC0001707,2023-06-20,Tchuisseu Tchakounté,Cameroun,45.44,9,45,40,83,75,45.44,39.66,45,40,83,9,30,9,43.4234,Non,refusée
GMC0001708,2023-06-22,Niang Aïda,Sénégal,30.24,27,30,26,50,52,30.24,25.76,30,26,50,27,95,27,33.7014,Non,refusée
GMC0001709,2023-06-22,El Mokni Mohamed,Tunisie,80.78,11,81,81,57,3,80.78,80.86,81,81,57,11,70,11,59.788999999999994,Oui,passable
GMC0001710,2023-06-23,Ghannouchi Sadok,Tunisie,43.11,41,43,47,90,29,43.11,46.54,43,47,90,41,12,41,50.0796,Oui,passable
GMC0001711,2023-06-22,Diallo Alpha,Côte d'ivoire,51.71,37,52,100,49,32,51.71,100.0,52,100,49,37,59,37,61.29639999999999,Oui,assez bien
GMC0001712,2023-06-19,Traoré Amadou,Côte d'ivoire,72.78,9,73,49,47,91,72.78,49.44,73,49,47,9,25,9,49.0934,Non,refusée
GMC0001713,2023-06-22,Toure Adama,Côte d'ivoire,55.17,59,55,76,27,34,55.17,75.83,55,76,27,59,37,59,56.0692,Oui,passable
GMC0001714,2023-06-20,Agbéssi Akouvi,Bénin,32.59,96,33,79,51,60,32.59,78.69,33,79,51,96,78,96,63.3538,Oui,assez bien
GMC0001715,2023-06-23,Keita Mamadou,Côte d'ivoire,1.14,71,1,48,71,66,1.14,48.07,1,48,71,71,9,71,42.2162,Non,refusée
GMC0001716,2023-06-22,Koffi Anoh,Côte d'ivoire,40.92,11,41,45,83,67,40.92,44.65,41,45,83,11,43,11,43.8918,Non,refusée
GMC0001717,2023-06-21,Mboma Song,Cameroun,25.54,26,26,55,63,66,25.54,54.88,26,55,63,26,61,26,42.292,Non,refusée
GMC0001718,2023-06-19,Diarra Abdoulaye,Côte d'ivoire,71.93,38,72,61,55,74,71.93,61.44,72,61,55,38,70,38,59.5034,Oui,passable
GMC0001719,2023-06-19,Ndiaye Fatou,Sénégal,39.69,18,40,59,22,67,39.69,58.87,40,59,22,18,73,18,39.7442,Non,refusée
GMC0001720,2023-06-23,Kouassi Konan,Côte d'ivoire,1.0,35,1,99,49,39,1.0,98.78,1,99,49,35,15,35,44.7374,Non,refusée
GMC0001721,2023-06-20,Keita Ibrahima,Côte d'ivoire,85.09,42,85,89,81,58,85.09,89.2,85,89,81,42,66,42,75.4906,Oui,bien
GMC0001722,2023-06-23,Agbodjogbe Têko,Bénin,13.01,38,13,81,85,63,13.01,80.81,13,81,85,38,43,38,51.184200000000004,Oui,passable
GMC0001723,2023-06-21,Ben Othmane Mohamed,Tunisie,36.4,86,36,54,87,18,36.4,54.36,36,54,87,86,16,86,58.2508,Oui,passable
GMC0001724,2023-06-23,Adjovi Akouavi,Bénin,40.2,26,40,76,81,23,40.2,76.22,40,76,81,26,65,26,53.7316,Oui,passable
GMC0001725,2023-06-19,El Hani Mohamed,Tunisie,43.28,91,43,39,92,69,43.28,39.5,43,39,92,91,36,91,60.39020000000001,Oui,assez bien
GMC0001726,2023-06-22,Dabo Anta,Sénégal,75.86,57,76,37,78,79,75.86,36.53,76,37,78,57,40,57,60.99979999999999,Oui,assez bien
GMC0001727,2023-06-19,Kpessou Gbènè,Bénin,32.09,35,32,28,67,77,32.09,27.75,32,28,67,35,96,35,40.1876,Non,refusée
GMC0001728,2023-06-23,Foe Ekwalla,Cameroun,59.35,5,59,47,51,72,59.35,46.7,59,47,51,5,69,5,44.31,Non,refusée
GMC0001729,2023-06-23,Ondoua Nkoulou,Cameroun,16.87,99,17,56,71,13,16.87,55.68,17,56,71,99,97,99,54.455200000000005,Oui,passable
GMC0001730,2023-06-20,El Hammami Mohamed,Tunisie,81.92,36,82,36,52,52,81.92,36.27,82,36,52,36,2,36,52.36639999999999,Oui,passable
GMC0001731,2023-06-23,Kante Seydou,Côte d'ivoire,76.03,34,76,1,71,50,76.03,1.0,76,1,71,34,38,34,44.038199999999996,Non,refusée
GMC0001732,2023-06-23,Abanda Manga,Cameroun,52.99,54,53,76,8,29,52.99,76.39,53,76,8,54,97,54,52.4438,Oui,passable
GMC0001733,2023-06-20,Soumanou Gbènè,Bénin,48.87,66,49,100,61,58,48.87,100.0,49,100,61,66,70,66,69.42779999999999,Oui,assez bien
GMC0001734,2023-06-21,El Heni Mohamed,Tunisie,58.47,38,58,46,50,25,58.47,45.57,58,46,50,38,36,38,47.6694,Non,refusée
GMC0001735,2023-06-19,Diarra Youssouf,Côte d'ivoire,44.64,53,45,12,55,20,44.64,11.85,45,12,55,53,64,53,38.3306,Non,refusée
GMC0001736,2023-06-19,Avlessi Komi,Bénin,31.88,8,32,100,72,1,31.88,99.8,32,100,72,8,8,8,50.8952,Oui,passable
GMC0001737,2023-06-19,Ngo'o Tchuisseu,Cameroun,50.79,44,51,59,45,75,50.79,59.47,51,59,45,44,27,44,51.412200000000006,Oui,passable
GMC0001738,2023-06-19,Diabaté Amadou,Côte d'ivoire,66.92,43,67,38,60,74,66.92,37.96,67,38,60,43,59,43,53.1086,Oui,passable
GMC0001739,2023-06-19,Ekwalla N'Gog,Cameroun,61.21,88,61,77,14,39,61.21,77.35,61,77,14,88,78,88,62.9654,Oui,assez bien
GMC0001740,2023-06-22,Ablamba Akouvi,Bénin,58.86,16,59,61,87,91,58.86,61.36,59,61,87,16,4,16,55.6452,Oui,passable
GMC0001741,2023-06-22,Fofana Ibrahima,Côte d'ivoire,94.92,96,95,57,32,48,94.92,57.33,95,57,32,96,2,96,70.8512,Oui,bien
GMC0001742,2023-06-20,Agbéssi Gbènè,Bénin,32.89,44,33,56,1,35,32.89,55.97,33,56,1,44,31,44,36.5862,Non,refusée
GMC0001743,2023-06-19,Lissassi Komi,Bénin,29.78,7,30,21,14,19,29.78,21.14,30,21,14,7,50,7,20.2674,Non,refusée
GMC0001744,2023-06-21,Akpo Adjoavi,Bénin,34.4,22,34,43,7,100,34.4,43.17,34,43,7,22,43,22,32.7116,Non,refusée
GMC0001745,2023-06-21,Mbarga Ntep,Cameroun,52.1,25,52,91,28,28,52.1,90.61,52,91,28,25,100,25,53.68780000000001,Oui,passable
GMC0001746,2023-06-19,Kane Rokhaya,Sénégal,83.2,11,83,60,89,46,83.2,60.33,83,60,89,11,37,11,60.7854,Oui,assez bien
GMC0001747,2023-06-23,Bouhlel Mohamed,Tunisie,38.12,100,38,25,20,6,38.12,24.63,38,25,20,100,53,100,42.9872,Non,refusée
GMC0001748,2023-06-23,Ngo'o Zoua,Cameroun,47.24,59,47,69,62,16,47.24,68.81,47,69,62,59,27,59,56.3974,Oui,passable
GMC0001749,2023-06-23,Chelli Mohamed,Tunisie,59.15,52,59,40,38,50,59.15,39.56,59,40,38,52,7,52,47.55780000000001,Non,refusée
GMC0001750,2023-06-23,Jebali Hamadi,Tunisie,32.44,48,32,43,85,100,32.44,43.07,32,43,85,48,62,48,50.19520000000001,Oui,passable
GMC0001751,2023-06-22,Nkoulou Mvondo,Cameroun,19.9,81,20,53,27,25,19.9,52.74,20,53,27,81,68,81,43.7662,Non,refusée
GMC0001752,2023-06-23,El Kefi Mohamed,Tunisie,23.08,9,23,80,68,52,23.08,80.37,23,80,68,9,94,9,45.989799999999995,Non,refusée
GMC0001753,2023-06-20,Aboh Kossi,Bénin,27.3,30,27,87,36,64,27.3,87.17,27,87,36,30,34,30,47.54559999999999,Non,refusée
GMC0001754,2023-06-19,Ben Zayed Mohamed,Tunisie,73.91,61,74,19,29,25,73.91,18.97,74,19,29,61,63,61,46.666000000000004,Non,refusée
GMC0001755,2023-06-23,Tokpanou Kossi,Bénin,16.37,16,16,82,1,100,16.37,81.72,16,82,1,16,83,16,36.8254,Non,refusée
GMC0001756,2023-06-19,Sow Ndèye,Sénégal,28.48,2,28,7,45,1,28.48,7.22,28,7,45,2,28,2,18.6468,Non,refusée
GMC0001757,2023-06-21,Mbodji Mamadou,Sénégal,28.32,65,28,34,12,37,28.32,33.5,28,34,12,65,36,65,35.1098,Non,refusée
GMC0001758,2023-06-21,Agbémé Gbènè,Bénin,58.08,60,58,33,24,17,58.08,33.04,58,33,24,60,91,60,45.054399999999994,Non,refusée
GMC0001759,2023-06-20,Dikobe Nzouankeu,Cameroun,29.47,55,29,66,66,14,29.47,66.4,29,66,66,55,13,55,49.71280000000001,Non,refusée
GMC0001760,2023-06-19,Faye Nkoulou,Cameroun,1.0,62,1,54,55,20,1.0,53.52,1,54,55,62,1,62,37.4636,Non,refusée
GMC0001761,2023-06-21,Kandjou Tchakounté,Cameroun,79.99,58,80,71,37,29,79.99,70.67,80,71,37,58,62,58,63.830200000000005,Oui,assez bien
GMC0001762,2023-06-19,Gbessi Afi,Bénin,39.6,55,40,43,19,59,39.6,42.88,40,43,19,55,47,55,41.369400000000006,Non,refusée
GMC0001763,2023-06-21,Fayala Mohamed,Tunisie,56.22,50,56,54,19,71,56.22,53.72,56,54,19,50,8,50,48.0184,Non,refusée
GMC0001764,2023-06-20,Sane Aminata,Sénégal,60.19,14,60,48,83,65,60.19,48.0,60,48,83,14,56,14,51.28059999999999,Oui,passable
GMC0001765,2023-06-20,Koné Mohamed,Côte d'ivoire,78.87,74,79,30,64,41,78.87,29.64,79,30,64,74,44,74,59.687,Oui,passable
GMC0001766,2023-06-19,Dabo Sokhna,Sénégal,66.86,77,67,37,28,22,66.86,37.42,67,37,28,77,49,77,52.291000000000004,Oui,passable
GMC0001767,2023-06-23,Bouazizi Mohamed,Tunisie,25.91,80,26,46,17,65,25.91,45.52,26,46,17,80,27,80,42.568999999999996,Non,refusée
GMC0001768,2023-06-19,Kouadio Amani,Côte d'ivoire,67.46,86,67,62,72,88,67.46,62.02,67,62,72,86,14,86,70.132,Oui,bien
GMC0001769,2023-06-20,Niang Ndèye,Sénégal,53.21,62,53,57,35,54,53.21,57.06,53,57,35,62,18,62,52.4762,Oui,passable
GMC0001770,2023-06-22,Ben Jemaa Habib,Tunisie,43.43,59,43,39,67,65,43.43,38.53,43,39,67,59,4,59,49.1016,Non,refusée
GMC0001771,2023-06-22,Nguema Bedimo,Cameroun,56.78,100,57,52,77,59,56.78,51.81,57,52,77,100,34,100,67.074,Oui,assez bien
GMC0001772,2023-06-23,Kone Lamine,Côte d'ivoire,43.99,15,44,50,25,40,43.99,50.37,44,50,25,15,86,15,37.5632,Non,refusée
GMC0001773,2023-06-19,Fofana Ibrahima,Côte d'ivoire,13.45,9,13,50,66,77,13.45,49.83,13,50,66,9,60,9,34.5984,Non,refusée
GMC0001774,2023-06-19,Niang Ibrahima,Sénégal,75.55,81,76,48,82,35,75.55,48.16,76,48,82,81,10,81,67.1908,Oui,assez bien
GMC0001775,2023-06-23,Tchetche Nyom,Cameroun,68.73,34,69,71,100,35,68.73,70.84,69,71,100,34,16,34,65.0834,Oui,assez bien
GMC0001776,2023-06-23,Sylla Moussa,Côte d'ivoire,22.76,59,23,31,56,15,22.76,31.49,23,31,56,59,42,59,37.8446,Non,refusée
GMC0001777,2023-06-22,Sene Amadou,Sénégal,80.26,58,80,60,2,70,80.26,60.35,80,60,2,58,76,58,57.1624,Oui,passable
GMC0001778,2023-06-21,Faye Khady,Sénégal,93.26,62,93,39,55,38,93.26,38.8,93,39,55,62,84,62,63.3024,Oui,assez bien
GMC0001779,2023-06-23,Kane Cheikh,Sénégal,25.4,75,25,59,48,13,25.4,59.08,25,59,48,75,89,75,49.1374,Non,refusée
GMC0001780,2023-06-20,Kong Ndong,Cameroun,61.07,45,61,40,80,60,61.07,40.49,61,40,80,45,67,45,55.13399999999999,Oui,passable
GMC0001781,2023-06-21,Lombe Ngando,Cameroun,45.71,84,46,1,63,56,45.71,1.0,46,1,63,84,65,84,44.5434,Non,refusée
GMC0001782,2023-06-19,Soltani Abderrahmane,Tunisie,73.82,81,74,29,48,54,73.82,28.86,74,29,48,81,25,81,56.9046,Oui,passable
GMC0001783,2023-06-23,Keita Mamadou,Côte d'ivoire,48.08,44,48,88,46,45,48.08,88.05,48,88,46,44,18,44,57.419200000000004,Oui,passable
GMC0001784,2023-06-20,Agbo Komi,Bénin,69.97,93,70,87,92,31,69.97,87.31,70,87,92,93,59,93,81.2136,Oui,très bien
GMC0001785,2023-06-20,Kiki Têko,Bénin,27.63,6,28,61,69,1,27.63,61.19,28,61,69,6,99,6,39.709399999999995,Non,refusée
GMC0001786,2023-06-20,Faye Fatou,Sénégal,57.67,24,58,12,18,21,57.67,11.51,58,12,18,24,68,24,30.5786,Non,refusée
GMC0001787,2023-06-19,Chebbi Ahmed,Tunisie,20.34,70,20,45,65,8,20.34,44.74,20,45,65,70,45,70,44.3168,Non,refusée
GMC0001788,2023-06-23,Doumbé Tchakounté,Cameroun,11.12,31,11,16,25,39,11.12,15.7,11,16,25,31,21,31,19.983800000000002,Non,refusée
GMC0001789,2023-06-23,Bouhlel Mohamed,Tunisie,45.96,36,46,41,41,43,45.96,41.21,46,41,41,36,97,36,42.74719999999999,Non,refusée
GMC0001790,2023-06-20,Sanogo Moussa,Côte d'ivoire,95.44,71,95,61,51,80,95.44,61.49,95,61,51,71,97,71,73.2518,Oui,bien
GMC0001791,2023-06-21,Gervinho Song,Cameroun,50.58,43,51,37,70,42,50.58,37.34,51,37,70,43,39,43,47.9314,Non,refusée
GMC0001792,2023-06-21,Biyick Ngog,Cameroun,77.08,65,77,66,17,20,77.08,66.02,77,66,17,65,71,65,59.5978,Oui,passable
GMC0001793,2023-06-22,El Ghoul Mohamed,Tunisie,48.86,1,49,43,56,64,48.86,43.33,49,43,56,1,7,1,38.6078,Non,refusée
GMC0001794,2023-06-22,Kante Ndèye,Sénégal,57.49,45,57,80,54,77,57.49,79.56,57,80,54,45,26,45,60.818400000000004,Oui,assez bien
GMC0001795,2023-06-23,Mèdègnon Gbènè,Bénin,66.67,53,67,48,65,25,66.67,47.93,67,48,65,53,21,53,55.961200000000005,Oui,passable
GMC0001796,2023-06-22,Tunisie Taïeb,Tunisie,50.82,62,51,24,86,76,50.82,24.17,51,24,86,62,94,62,53.1504,Oui,passable
GMC0001797,2023-06-22,Ben Ali,Tunisie,1.0,4,1,24,1,48,1.0,24.27,1,24,1,4,44,4,10.8056,Non,refusée
GMC0001798,2023-06-20,Camara Fodé,Côte d'ivoire,56.93,32,57,37,46,1,56.93,37.43,57,37,46,32,6,32,41.4366,Non,refusée
GMC0001799,2023-06-19,Agbodjan Gbènè,Bénin,7.2,81,7,48,58,35,7.2,47.91,7,48,58,81,25,81,43.021800000000006,Non,refusée
GMC0001800,2023-06-23,Ben Zayed Mohamed,Tunisie,100.0,92,100,20,65,31,100.0,20.39,100,20,65,92,73,92,67.22319999999999,Oui,assez bien
GMC0001801,2023-06-21,Bakary Matip,Cameroun,66.79,95,67,73,59,38,66.79,73.16,67,73,59,95,21,95,70.9984,Oui,bien
GMC0001802,2023-06-20,Diatta Moustapha,Sénégal,53.58,21,54,1,46,43,53.58,1.08,54,1,46,21,48,21,30.688599999999997,Non,refusée
GMC0001803,2023-06-19,Ben Hassen Hédi,Tunisie,58.64,75,59,43,52,65,58.64,43.17,59,43,52,75,69,75,57.078199999999995,Oui,passable
GMC0001804,2023-06-23,Marzouki Moncef,Tunisie,74.86,97,75,23,30,100,74.86,23.27,75,23,30,97,65,97,58.538999999999994,Oui,passable
GMC0001805,2023-06-19,El Kefi Mohamed,Tunisie,67.54,57,68,13,4,60,67.54,12.73,68,13,4,57,95,57,40.351000000000006,Non,refusée
GMC0001806,2023-06-23,Eto'o Ngandjui,Cameroun,65.71,25,66,60,29,39,65.71,60.01,66,60,29,25,80,25,49.3852,Non,refusée
GMC0001807,2023-06-21,Diallo Alpha,Côte d'ivoire,48.73,64,49,100,83,46,48.73,99.55,49,100,83,64,41,64,71.4302,Oui,bien
GMC0001808,2023-06-21,Diagne Mamadou,Sénégal,45.87,4,46,42,58,34,45.87,41.79,46,42,58,4,39,4,37.749,Non,refusée
GMC0001809,2023-06-20,Ouattara Ibrahima,Côte d'ivoire,45.29,96,45,22,66,29,45.29,21.75,45,22,66,96,5,96,50.7966,Oui,passable
GMC0001810,2023-06-22,Ben Taher Mohamed,Tunisie,47.7,81,48,62,78,38,47.7,61.91,48,62,78,81,21,81,62.4118,Oui,assez bien
GMC0001811,2023-06-23,Ben Yahia Mohamed,Tunisie,18.9,47,19,16,38,58,18.9,16.44,19,16,38,47,38,47,28.808199999999996,Non,refusée
GMC0001812,2023-06-23,Tchuisseu Toukam,Cameroun,62.18,18,62,57,39,69,62.18,56.52,62,57,39,18,73,18,48.62479999999999,Non,refusée
GMC0001813,2023-06-22,Diallo Alpha,Côte d'ivoire,67.65,76,68,58,14,42,67.65,58.14,68,58,14,76,28,76,56.3582,Oui,passable
GMC0001814,2023-06-19,Ba Ibrahima,Sénégal,72.23,60,72,93,35,42,72.23,93.18,72,93,35,60,19,60,67.4066,Oui,assez bien
GMC0001815,2023-06-21,Diallo Fatou,Sénégal,75.19,68,75,51,32,93,75.19,50.61,75,51,32,68,83,68,60.943400000000004,Oui,assez bien
GMC0001816,2023-06-23,Ghaddab Mohamed,Tunisie,25.31,46,25,9,36,51,25.31,8.67,25,9,36,46,27,46,27.623,Non,refusée
GMC0001817,2023-06-21,Fattoum Mohamed,Tunisie,27.56,98,28,98,62,61,27.56,98.45,28,98,62,98,91,98,69.69239999999999,Oui,assez bien
GMC0001818,2023-06-23,Lombe Ngando,Cameroun,59.26,52,59,86,31,51,59.26,85.95,59,86,31,52,62,52,60.504400000000004,Oui,assez bien
GMC0001819,2023-06-20,Djokouehi Yawo,Bénin,45.55,46,46,62,27,100,45.55,61.82,46,62,27,46,12,46,48.888600000000004,Non,refusée
GMC0001820,2023-06-19,Fofana Amadou,Côte d'ivoire,40.05,62,40,66,16,60,40.05,65.87,40,66,16,62,61,62,49.11860000000001,Non,refusée
GMC0001821,2023-06-20,Dabo Sokhna,Sénégal,69.19,54,69,33,33,75,69.19,33.38,69,33,33,54,20,54,49.531000000000006,Non,refusée
GMC0001822,2023-06-23,Sèssinou Amavi,Bénin,91.96,76,92,32,62,39,91.96,31.81,92,32,62,76,6,76,63.415200000000006,Oui,assez bien
GMC0001823,2023-06-21,Moukandjo Eto'o,Cameroun,66.46,10,66,16,24,24,66.46,15.7,66,16,24,10,14,10,31.4104,Non,refusée
GMC0001824,2023-06-23,Kpessou Gbènè,Bénin,59.57,7,60,70,1,58,59.57,69.75,60,70,1,7,41,7,42.226800000000004,Non,refusée
GMC0001825,2023-06-20,Monthe Foli,Bénin,22.53,23,23,48,71,70,22.53,47.94,23,48,71,23,79,23,40.6324,Non,refusée
GMC0001826,2023-06-21,Alladaye Gbènè,Bénin,22.26,19,22,18,75,62,22.26,17.85,22,18,75,19,71,19,31.3834,Non,refusée
GMC0001827,2023-06-19,Osseni Akouvi,Bénin,15.13,2,15,8,49,64,15.13,7.79,15,8,49,2,71,2,18.9634,Non,refusée
GMC0001828,2023-06-23,Keita Adama,Côte d'ivoire,79.47,70,79,55,26,92,79.47,54.58,79,55,26,70,44,70,61.9222,Oui,assez bien
GMC0001829,2023-06-20,Kpadonou Yayra,Bénin,36.78,51,37,3,22,79,36.78,3.13,37,3,22,51,23,51,29.3106,Non,refusée
GMC0001830,2023-06-22,Sossou Komi,Bénin,67.0,47,67,62,7,69,67.0,62.38,67,62,7,47,15,47,51.117399999999996,Oui,passable
GMC0001831,2023-06-23,Cisse Adama,Côte d'ivoire,81.31,77,81,46,66,57,81.31,46.18,81,46,66,77,87,77,67.2948,Oui,assez bien
GMC0001832,2023-06-21,Sarr Aissatou,Sénégal,66.76,14,67,27,21,5,66.76,27.36,67,27,21,14,39,14,34.809200000000004,Non,refusée
GMC0001833,2023-06-19,Tiemoko Cisse,Côte d'ivoire,11.51,5,12,9,38,32,11.51,8.74,12,9,38,5,9,5,14.5756,Non,refusée
GMC0001834,2023-06-19,Drame Abdoulaye,Sénégal,79.72,96,80,93,43,57,79.72,93.12,80,93,43,96,44,96,79.3464,Oui,bien
GMC0001835,2023-06-22,Keita Modibo,Côte d'ivoire,42.0,84,42,58,50,38,42.0,57.82,42,58,50,84,72,84,56.6696,Oui,passable
GMC0001836,2023-06-22,Moukandjo Tchuisseu,Cameroun,18.57,52,19,72,73,51,18.57,71.88,19,72,73,52,49,52,50.9422,Oui,passable
GMC0001837,2023-06-21,Tchalla Foli,Bénin,60.13,12,60,59,44,90,60.13,59.28,60,59,44,12,79,12,49.1926,Non,refusée
GMC0001838,2023-06-20,Tchuente Zoua,Cameroun,60.77,52,61,10,9,52,60.77,10.34,61,10,9,52,99,52,37.047,Non,refusée
GMC0001839,2023-06-19,Fofana Ibrahima,Côte d'ivoire,81.07,98,81,33,21,29,81.07,32.84,81,33,21,98,85,98,59.455,Oui,passable
GMC0001840,2023-06-21,Kotto Mbappe,Cameroun,31.11,31,31,99,11,47,31.11,98.84,31,99,11,31,57,31,48.0336,Non,refusée
GMC0001841,2023-06-21,Gervinho Song,Cameroun,59.84,21,60,70,49,53,59.84,69.68,60,70,49,21,75,21,53.233000000000004,Oui,passable
GMC0001842,2023-06-22,Hinvi Amavi,Bénin,27.28,29,27,61,32,38,27.28,61.17,27,61,32,29,55,29,38.8018,Non,refusée
GMC0001843,2023-06-20,Diallo Astou,Sénégal,87.49,85,87,93,30,53,87.49,93.33,87,93,30,85,99,85,78.22,Oui,bien
GMC0001844,2023-06-19,Ben Yahia Mohamed,Tunisie,40.94,86,41,12,29,51,40.94,11.96,41,12,29,86,99,86,41.59440000000001,Non,refusée
GMC0001845,2023-06-19,Cisse Cheick,Côte d'ivoire,34.45,42,34,14,57,86,34.45,14.19,34,14,57,42,85,42,36.9002,Non,refusée
